61.700,75.560,2017-03-21 19:40:17.140910
61.812,75.500,2017-03-21 19:45:21.376437
61.812,75.430,2017-03-21 19:50:23.863275
61.812,75.370,2017-03-21 19:55:25.553675
61.700,75.310,2017-03-21 20:00:27.013026
61.812,75.840,2017-03-21 20:05:27.936271
61.812,76.100,2017-03-21 20:10:28.782930
61.700,76.040,2017-03-21 20:15:29.569319
61.812,76.130,2017-03-21 20:20:30.933272
61.812,76.130,2017-03-21 20:25:31.839702
61.812,75.690,2017-03-21 20:30:32.933290
61.812,75.720,2017-03-21 20:35:34.025971
61.812,75.650,2017-03-21 20:40:38.556635
61.812,75.540,2017-03-21 20:45:39.641787
61.812,75.500,2017-03-21 20:50:40.886898
61.925,75.450,2017-03-21 20:55:42.794534
61.812,75.240,2017-03-21 21:00:45.504746
61.925,75.810,2017-03-21 21:05:47.154453
61.812,72.760,2017-03-21 21:10:47.970460
61.812,72.750,2017-03-21 21:15:48.869973
61.812,73.390,2017-03-21 21:20:49.902389
61.925,73.680,2017-03-21 21:25:51.055317
61.812,70.830,2017-03-21 21:30:52.684679
61.925,70.800,2017-03-21 21:35:54.871562
61.925,70.780,2017-03-21 21:40:57.373607
61.812,70.750,2017-03-21 21:45:58.478313
61.925,70.730,2017-03-21 21:50:59.393436
61.925,70.700,2017-03-21 21:56:00.498996
61.925,70.680,2017-03-21 22:01:02.281507
61.925,69.350,2017-03-21 22:06:03.213136
61.925,69.350,2017-03-21 22:11:04.361210
61.812,69.710,2017-03-21 22:16:05.467988
61.812,69.090,2017-03-21 22:21:06.457461
61.812,70.110,2017-03-21 22:26:07.397373
61.812,66.870,2017-03-21 22:31:08.477548
61.700,66.860,2017-03-21 22:36:14.454912
61.812,66.850,2017-03-21 22:41:15.998210
61.700,66.850,2017-03-21 22:46:17.215972
61.700,66.840,2017-03-21 22:51:18.132527
61.700,66.830,2017-03-21 22:56:18.927602
61.700,66.830,2017-03-21 23:01:20.663178
61.587,63.130,2017-03-21 23:06:21.687246
61.700,63.130,2017-03-21 23:11:27.573168
61.587,63.230,2017-03-21 23:16:29.601206
61.587,64.500,2017-03-21 23:21:31.480429
61.587,63.230,2017-03-21 23:26:32.648905
61.475,58.770,2017-03-21 23:31:33.688598
61.587,58.770,2017-03-21 23:36:34.675453
61.587,58.770,2017-03-21 23:41:36.364920
61.587,58.770,2017-03-21 23:46:37.634817
61.587,58.770,2017-03-21 23:51:39.502251
61.700,58.770,2017-03-21 23:56:40.426701
61.700,58.770,2017-03-22 00:01:43.159660
61.700,54.530,2017-03-22 00:06:45.483399
61.700,57.910,2017-03-22 00:11:46.615365
61.812,58.130,2017-03-22 00:16:47.467236
61.812,58.130,2017-03-22 00:21:49.854926
61.700,58.130,2017-03-22 00:26:50.850870
61.700,58.340,2017-03-22 00:31:51.848841
61.812,58.340,2017-03-22 00:36:52.778094
61.812,58.330,2017-03-22 00:41:54.038426
61.812,58.330,2017-03-22 00:46:54.833804
